0	file:/media/sf_vm-shared/project4/./data/nsf/the-astrophysics-of-spinning-black-holes.txt	0.0047169811320754715	0.5707547169811321	0.0047169811320754715	0.02358490566037736	0.0047169811320754715	0.02358490566037736	0.19339622641509435	0.0047169811320754715	0.02358490566037736	0.14622641509433962
1	file:/media/sf_vm-shared/project4/./data/nsf/workshop-support-for-hosting-5th-cirp-international-workshop-on-modeling-of.txt	0.5943396226415094	0.09119496855345911	0.0031446540880503146	0.0031446540880503146	0.0031446540880503146	0.1540880503144654	0.009433962264150943	0.040880503144654086	0.07232704402515723	0.02830188679245283
2	file:/media/sf_vm-shared/project4/./data/nsf/west-virginia-blueprint-for-science-and-technology-strengthening-statewide.txt	0.5331632653061225	0.03316326530612245	0.002551020408163265	0.017857142857142856	0.017857142857142856	0.08418367346938775	0.03826530612244898	0.017857142857142856	0.14540816326530612	0.1096938775510204
3	file:/media/sf_vm-shared/project4/./data/nsf/integrated-sensing-porous-silicon-integrated-sensor-arrays.txt	0.003875968992248062	0.22868217054263565	0.003875968992248062	0.44573643410852715	0.003875968992248062	0.027131782945736434	0.011627906976744186	0.03488372093023256	0.2054263565891473	0.03488372093023256
4	file:/media/sf_vm-shared/project4/./data/nsf/us-italy-planning-visit-ecological-bioenergetic-and-life-history.txt	0.14705882352941177	0.01764705882352941	0.18235294117647058	0.0058823529411764705	0.0058823529411764705	0.2529411764705882	0.01764705882352941	0.1	0.0058823529411764705	0.2647058823529412
5	file:/media/sf_vm-shared/project4/./data/nsf/quantum-information-theory.txt	0.042134831460674156	0.025280898876404494	0.0028089887640449437	0.042134831460674156	0.03651685393258427	0.008426966292134831	0.4297752808988764	0.0028089887640449437	0.32303370786516855	0.08707865168539326
6	file:/media/sf_vm-shared/project4/./data/nsf/mapping-microlensing-and-stellar-variability-in-m31.txt	0.025735294117647058	0.4522058823529412	0.003676470588235294	0.003676470588235294	0.04779411764705882	0.08455882352941177	0.13602941176470587	0.011029411764705883	0.003676470588235294	0.23161764705882354
7	file:/media/sf_vm-shared/project4/./data/nsf/csedi-theoretical-and-experimental-studies-of-some-materials-fundamental-to-the.txt	0.004761904761904762	0.3476190476190476	0.1	0.1380952380952381	0.023809523809523808	0.004761904761904762	0.1	0.014285714285714285	0.19523809523809524	0.07142857142857142
8	file:/media/sf_vm-shared/project4/./data/nsf/studies-of-crust-and-upper-mantle-structure-mantle-flow-and-geodynamics-of-the.txt	0.009881422924901186	0.12055335968379446	0.7015810276679841	0.001976284584980237	0.001976284584980237	0.029644268774703556	0.041501976284584984	0.005928853754940711	0.029644268774703556	0.05731225296442688
9	file:/media/sf_vm-shared/project4/./data/nsf/us-japan-workshops-industrial-ecology-and-environmentally-benign.txt	0.4620253164556962	0.03164556962025317	0.006329113924050633	0.006329113924050633	0.0949367088607595	0.1962025316455696	0.006329113924050633	0.006329113924050633	0.08227848101265822	0.10759493670886076
10	file:/media/sf_vm-shared/project4/./data/nsf/nsf-epscor-workshop-successful-management-strategies.txt	0.53	0.01	0.01	0.01	0.31	0.01	0.01	0.01	0.09	0.01
11	file:/media/sf_vm-shared/project4/./data/nsf/analysis-of-galectins-as-splicing-factors.txt	0.045816733067729085	0.0099601593625498	0.00199203187250996	0.00199203187250996	0.0099601593625498	0.025896414342629483	0.04183266932270916	0.7270916334661355	0.07370517928286853	0.061752988047808766
12	file:/media/sf_vm-shared/project4/./data/nsf/the-origins-of-ranked-society-in-the-northern-titicaca-basin.txt	0.027985074626865673	0.013059701492537313	0.07649253731343283	0.005597014925373134	0.21828358208955223	0.12126865671641791	0.013059701492537313	0.0018656716417910447	0.08022388059701492	0.44216417910447764
13	file:/media/sf_vm-shared/project4/./data/nsf/professional-development-materials-for-constructing-physics-understanding-among.txt	0.65	0.01	0.03	0.01	0.03	0.05	0.01	0.01	0.13	0.07
14	file:/media/sf_vm-shared/project4/./data/nsf/integrated-simulation-and-modeling-using-participatory-simulations-to.txt	0.2037037037037037	0.08024691358024691	0.006172839506172839	0.030864197530864196	0.030864197530864196	0.030864197530864196	0.12962962962962962	0.006172839506172839	0.42592592592592593	0.05555555555555555
15	file:/media/sf_vm-shared/project4/./data/nsf/neuropeptide-control-of-ecdysone-biosynthesis.txt	0.0015151515151515152	0.016666666666666666	0.004545454545454545	0.05303030303030303	0.0015151515151515152	0.03484848484848485	0.03787878787878788	0.6045454545454545	0.06212121212121212	0.18333333333333332
16	file:/media/sf_vm-shared/project4/./data/nsf/longitudinal-effects-of-technical-change-capital-accumulation-and-labor-market.txt	0.042483660130718956	0.016339869281045753	0.09477124183006536	0.0032679738562091504	0.5980392156862745	0.0032679738562091504	0.042483660130718956	0.0032679738562091504	0.00980392156862745	0.18627450980392157
17	file:/media/sf_vm-shared/project4/./data/nsf/the-role-of-starch-in-nectar-production.txt	0.009124087591240875	0.012773722627737226	0.03832116788321168	0.020072992700729927	0.0018248175182481751	0.0018248175182481751	0.012773722627737226	0.6478102189781022	0.05291970802919708	0.20255474452554745
18	file:/media/sf_vm-shared/project4/./data/nsf/space-weather-an-operational-sun-to-earth-model.txt	0.041176470588235294	0.19411764705882353	0.0058823529411764705	0.01764705882352941	0.0058823529411764705	0.2647058823529412	0.18235294117647058	0.0058823529411764705	0.27647058823529413	0.0058823529411764705
19	file:/media/sf_vm-shared/project4/./data/nsf/itr-an-adaptive-wavefront-construction-algorithm-for-optimal-seismic-ray.txt	0.028925619834710745	0.2024793388429752	0.08677685950413223	0.028925619834710745	0.004132231404958678	0.028925619834710745	0.21074380165289255	0.004132231404958678	0.3347107438016529	0.07024793388429752
20	file:/media/sf_vm-shared/project4/./data/nsf/a-real-time-sequence-detection-system-for-the-center-for-marine-genomic-studies.txt	0.017857142857142856	0.017857142857142856	0.07738095238095238	0.08928571428571429	0.041666666666666664	0.26785714285714285	0.005952380952380952	0.3392857142857143	0.1130952380952381	0.02976190476190476
21	file:/media/sf_vm-shared/project4/./data/nsf/us-japan-cooperative-science-study-of-quantum-hydrogen-fluids-and-solids.txt	0.12011173184357542	0.15363128491620112	0.002793296089385475	0.31564245810055863	0.036312849162011177	0.22625698324022347	0.10335195530726257	0.008379888268156424	0.013966480446927373	0.019553072625698324
22	file:/media/sf_vm-shared/project4/./data/nsf/acquisition-of-research-insrumentation-for-molecular-and-cellular-biology.txt	0.21837708830548927	0.029832935560859187	0.003579952267303103	0.003579952267303103	0.003579952267303103	0.11336515513126491	0.03937947494033413	0.4403341288782816	0.022673031026252982	0.12529832935560858
23	file:/media/sf_vm-shared/project4/./data/nsf/sttr-phase-i-low-power-vlsi-circuits-for-large-scale-neuronal-recording.txt	0.1124031007751938	0.003875968992248062	0.011627906976744186	0.003875968992248062	0.011627906976744186	0.01937984496124031	0.027131782945736434	0.08139534883720931	0.7170542635658915	0.011627906976744186
24	file:/media/sf_vm-shared/project4/./data/nsf/investigation-of-nitric-oxide-kinetics-in-diffusion-flames-with-laser-induced.txt	0.015625	0.315625	0.065625	0.384375	0.028125	0.003125	0.015625	0.015625	0.103125	0.053125
25	file:/media/sf_vm-shared/project4/./data/nsf/biocomplexity-incubation-activity-the-colloid-gap-interfacial-phenomena.txt	0.002403846153846154	0.06009615384615385	0.37259615384615385	0.16105769230769232	0.01201923076923077	0.01201923076923077	0.03125	0.15625	0.07451923076923077	0.11778846153846154
26	file:/media/sf_vm-shared/project4/./data/nsf/open-archives-distributed-services-for-physicists-and-graduate-students-oad.txt	0.33064516129032256	0.024193548387096774	0.008064516129032258	0.008064516129032258	0.12096774193548387	0.28225806451612906	0.008064516129032258	0.024193548387096774	0.18548387096774194	0.008064516129032258
27	file:/media/sf_vm-shared/project4/./data/nsf/visualization-rui-user-directed-segmentation-and-visualization-of-volumetric.txt	0.04794520547945205	0.01141552511415525	0.00684931506849315	0.01141552511415525	0.05251141552511415	0.09817351598173515	0.19406392694063926	0.00228310502283105	0.545662100456621	0.02968036529680365
28	file:/media/sf_vm-shared/project4/./data/nsf/traceability-based-dynamic-metrics-as-a-tool-for-evaluating-partitioning.txt	0.06696428571428571	0.04017857142857143	0.004464285714285714	0.013392857142857142	0.05803571428571429	0.03125	0.10267857142857142	0.022321428571428572	0.4330357142857143	0.22767857142857142
29	file:/media/sf_vm-shared/project4/./data/nsf/pervasive-information-community-organization-pico-a-framework-for-internet.txt	0.12176165803108809	0.0025906735751295338	0.0025906735751295338	0.0025906735751295338	0.12176165803108809	0.0025906735751295338	0.0025906735751295338	0.0025906735751295338	0.7383419689119171	0.0025906735751295338
30	file:/media/sf_vm-shared/project4/./data/nsf/peptidases-that-degrade-solid-spider-silk-fibers.txt	0.13448275862068965	0.02413793103448276	0.03103448275862069	0.2103448275862069	0.010344827586206896	0.03103448275862069	0.010344827586206896	0.3896551724137931	0.02413793103448276	0.13448275862068965
31	file:/media/sf_vm-shared/project4/./data/nsf/collaborative-research-seismic-characterization-of-a-gas-hydrate-system-in-the.txt	0.040229885057471264	0.28160919540229884	0.39655172413793105	0.005747126436781609	0.028735632183908046	0.005747126436781609	0.08620689655172414	0.017241379310344827	0.09770114942528736	0.040229885057471264
32	file:/media/sf_vm-shared/project4/./data/nsf/missing-sensor-data-restoration-computationally-intelligent-discovery-of.txt	0.0049504950495049506	0.034653465346534656	0.01485148514851485	0.01485148514851485	0.01485148514851485	0.24257425742574257	0.18316831683168316	0.08415841584158416	0.3613861386138614	0.04455445544554455
33	file:/media/sf_vm-shared/project4/./data/nsf/a-combined-mathematics-laboratory-and-classroom-environment.txt	0.5210526315789473	0.03684210526315789	0.005263157894736842	0.02631578947368421	0.005263157894736842	0.005263157894736842	0.06842105263157895	0.005263157894736842	0.3	0.02631578947368421
34	file:/media/sf_vm-shared/project4/./data/nsf/sger-on-line-fiber-preform-permeability-measurement-and-its-applications-to.txt	0.014563106796116505	0.11165048543689321	0.043689320388349516	0.41262135922330095	0.0048543689320388345	0.03398058252427184	0.05339805825242718	0.024271844660194174	0.23786407766990292	0.06310679611650485
35	file:/media/sf_vm-shared/project4/./data/nsf/purchase-of-500-mhz-nmr.txt	0.018518518518518517	0.09259259259259259	0.006172839506172839	0.6111111111111112	0.006172839506172839	0.17901234567901234	0.030864197530864196	0.043209876543209874	0.006172839506172839	0.006172839506172839
36	file:/media/sf_vm-shared/project4/./data/nsf/reductive-biotransformation-and-decolorization-of-reactive-anthraquinone-and.txt	0.07075471698113207	0.10849056603773585	0.02358490566037736	0.5424528301886793	0.06132075471698113	0.0047169811320754715	0.02358490566037736	0.1179245283018868	0.04245283018867924	0.0047169811320754715
37	file:/media/sf_vm-shared/project4/./data/nsf/studies-of-magnetohydrodynamic-turbulence-and-turbulence-in-the-corona-and.txt	0.004132231404958678	0.6735537190082644	0.012396694214876033	0.02066115702479339	0.012396694214876033	0.02066115702479339	0.11983471074380166	0.004132231404958678	0.09504132231404959	0.0371900826446281
38	file:/media/sf_vm-shared/project4/./data/nsf/arabidopsis-2010-investigating-coiled-coil-proteins-in-the-arabidopsis-orfeome.txt	0.050699300699300696	0.0017482517482517483	0.008741258741258742	0.012237762237762238	0.005244755244755245	0.033216783216783216	0.012237762237762238	0.6171328671328671	0.09615384615384616	0.16258741258741258
39	file:/media/sf_vm-shared/project4/./data/nsf/collaborative-research-comparative-and-quantitative-studies-of-protistan.txt	0.010416666666666666	0.003472222222222222	0.3923611111111111	0.003472222222222222	0.024305555555555556	0.017361111111111112	0.0798611111111111	0.16319444444444445	0.052083333333333336	0.2534722222222222
40	file:/media/sf_vm-shared/project4/./data/nsf/sbir-phase-i-a-simple-and-practical-solid-state-157-nm-coherent-light-source.txt	0.016853932584269662	0.11797752808988764	0.0056179775280898875	0.2752808988764045	0.0056179775280898875	0.0056179775280898875	0.08426966292134831	0.0056179775280898875	0.47752808988764045	0.0056179775280898875
41	file:/media/sf_vm-shared/project4/./data/nsf/shipboard-scientific-support-equipment.txt	0.0043859649122807015	0.0043859649122807015	0.0043859649122807015	0.013157894736842105	0.0043859649122807015	0.9342105263157895	0.0043859649122807015	0.0043859649122807015	0.021929824561403508	0.0043859649122807015
42	file:/media/sf_vm-shared/project4/./data/nsf/molecular-investigations-of-gnrh-in-lamprey-reproduction.txt	0.08018867924528301	0.0047169811320754715	0.0047169811320754715	0.0047169811320754715	0.014150943396226415	0.0330188679245283	0.014150943396226415	0.6367924528301887	0.08962264150943396	0.1179245283018868
43	file:/media/sf_vm-shared/project4/./data/nsf/computability-theory.txt	0.002976190476190476	0.01488095238095238	0.002976190476190476	0.002976190476190476	0.008928571428571428	0.008928571428571428	0.7946428571428571	0.002976190476190476	0.0744047619047619	0.08630952380952381
44	file:/media/sf_vm-shared/project4/./data/nsf/development-of-novel-3d-nano-lithography-fundamental-investigations-and.txt	0.10820895522388059	0.0708955223880597	0.011194029850746268	0.5186567164179104	0.13059701492537312	0.011194029850746268	0.0037313432835820895	0.0037313432835820895	0.12313432835820895	0.018656716417910446
45	file:/media/sf_vm-shared/project4/./data/nsf/career-theoretical-studies-of-bond-breaking-diradicals-and-nondynamical.txt	0.235	0.015	0.015	0.225	0.015	0.105	0.225	0.005	0.135	0.025
